condition_id;user_id;phase;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5
1;668da0990a6c6bc676b3d827;before;3;4;387;Roasted Veal bowl with caramelized onions;D;2;2.0
1;668da0990a6c6bc676b3d827;before;3;5;479;Tangy Pork belly over butter rice;D;2;2.0
1;668dc7b684452eaca13eb60d;after;1;1;380;Grilled Shrimp tempura bowl with squash;D;2;1.4
1;668dc7b684452eaca13eb60d;after;1;2;578;Shrimp tempura over butter rice;E;1;1.4
1;668dc7b684452eaca13eb60d;after;1;3;470;Shrimp with loaded fries & vegetables;D;2;1.4
1;668dc7b684452eaca13eb60d;after;1;4;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.4
1;668dc7b684452eaca13eb60d;after;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.4
1;668dc7b684452eaca13eb60d;before;1;1;380;Grilled Shrimp tempura bowl with squash;D;2;1.4
1;668dc7b684452eaca13eb60d;before;1;2;578;Shrimp tempura over butter rice;E;1;1.4
1;668dc7b684452eaca13eb60d;before;1;3;470;Shrimp with loaded fries & vegetables;D;2;1.4
1;668dc7b684452eaca13eb60d;before;1;4;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.4
1;668dc7b684452eaca13eb60d;before;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.4
1;668dc7b684452eaca13eb60d;before;2;1;309;Calamari in tahini sauce over udon noodles;C;3;2.2
1;668dc7b684452eaca13eb60d;before;2;2;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;2.2
1;668dc7b684452eaca13eb60d;before;2;3;518;Grilled Shrimp bowl with mushrooms;E;1;2.2
1;668dc7b684452eaca13eb60d;before;2;4;339;Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli;C;3;2.2
1;668dc7b684452eaca13eb60d;before;2;5;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;2.2
1;668dc7b684452eaca13eb60d;before;3;1;467;Shrimp with loaded fries and fried eggplant;D;2;2.4
1;668dc7b684452eaca13eb60d;before;3;2;378;Crispy Shrimp over creamy pasta;D;2;2.4
1;668dc7b684452eaca13eb60d;before;3;3;439;Shrimp tempura & butter rice mix;D;2;2.4
1;668dc7b684452eaca13eb60d;before;3;4;262;Calamari with potatoes, carrots & broccoli;C;3;2.4
1;668dc7b684452eaca13eb60d;before;3;5;320;Shrimp tempura with couscous and bell peppers;C;3;2.4
1;66a641d8eae42f430895d856;after;1;1;470;Shrimp with loaded fries & vegetables;D;2;2.0
1;66a641d8eae42f430895d856;after;1;2;380;Grilled Shrimp tempura bowl with squash;D;2;2.0
1;66a641d8eae42f430895d856;after;1;3;459;Shrimp loaded fries plate;D;2;2.0
1;66a641d8eae42f430895d856;after;1;4;407;Tuna with loaded fries, zucchini & fried peppers;D;2;2.0
1;66a641d8eae42f430895d856;after;1;5;415;Tuna with loaded fries, fried peppers & cauliflower;D;2;2.0
1;66a641d8eae42f430895d856;before;1;1;470;Shrimp with loaded fries & vegetables;D;2;2.0
1;66a641d8eae42f430895d856;before;1;2;380;Grilled Shrimp tempura bowl with squash;D;2;2.0
1;66a641d8eae42f430895d856;before;1;3;459;Shrimp loaded fries plate;D;2;2.0
1;66a641d8eae42f430895d856;before;1;4;407;Tuna with loaded fries, zucchini & fried peppers;D;2;2.0
1;66a641d8eae42f430895d856;before;1;5;415;Tuna with loaded fries, fried peppers & cauliflower;D;2;2.0
1;66a641d8eae42f430895d856;before;2;1;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;2.0
1;66a641d8eae42f430895d856;before;2;2;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;2.0
1;66a641d8eae42f430895d856;before;2;3;457;Hake in cheese sauce over buttery mashed potatoes;D;2;2.0
1;66a641d8eae42f430895d856;before;2;4;452;Grilled Cod bowl with cabbage;D;2;2.0
1;66a641d8eae42f430895d856;before;2;5;429;Tuna in four cheese sauce over loaded fries;D;2;2.0
1;66a641d8eae42f430895d856;before;3;1;467;Shrimp with loaded fries and fried eggplant;D;2;2.0
1;66a641d8eae42f430895d856;before;3;2;439;Shrimp tempura & butter rice mix;D;2;2.0
1;66a641d8eae42f430895d856;before;3;3;388;Calamari in cream sauce over creamy pasta;D;2;2.0
1;66a641d8eae42f430895d856;before;3;4;378;Crispy Shrimp over creamy pasta;D;2;2.0
1;66a641d8eae42f430895d856;before;3;5;455;Shrimp and buttered corn cheesy potatoes mix;D;2;2.0
1;66b10f84b7369dab5337366c;after;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.2
1;66b10f84b7369dab5337366c;after;1;2;470;Shrimp with loaded fries & vegetables;D;2;1.2
1;66b10f84b7369dab5337366c;after;1;3;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.2
1;66b10f84b7369dab5337366c;after;1;4;578;Shrimp tempura over butter rice;E;1;1.2
1;66b10f84b7369dab5337366c;after;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.2
1;66b10f84b7369dab5337366c;before;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.2
1;66b10f84b7369dab5337366c;before;1;2;470;Shrimp with loaded fries & vegetables;D;2;1.2
1;66b10f84b7369dab5337366c;before;1;3;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.2
1;66b10f84b7369dab5337366c;before;1;4;578;Shrimp tempura over butter rice;E;1;1.2
1;66b10f84b7369dab5337366c;before;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.2
1;66b10f84b7369dab5337366c;before;2;1;582;Shrimp and asparagus cheesy potatoes mix;E;1;1.4
1;66b10f84b7369dab5337366c;before;2;2;510;Shrimp and zucchini cheesy potatoes mix;E;1;1.4
1;66b10f84b7369dab5337366c;before;2;3;309;Calamari in tahini sauce over udon noodles;C;3;1.4
1;66b10f84b7369dab5337366c;before;2;4;518;Grilled Shrimp bowl with mushrooms;E;1;1.4
1;66b10f84b7369dab5337366c;before;2;5;520;Creamy calamari with pasta & vegetables;E;1;1.4
1;66b10f84b7369dab5337366c;before;3;1;496;Shrimp tempura cheesy potatoes plate ;E;1;2.2
1;66b10f84b7369dab5337366c;before;3;2;320;Shrimp tempura with couscous and bell peppers;C;3;2.2
1;66b10f84b7369dab5337366c;before;3;3;439;Shrimp tempura & butter rice mix;D;2;2.2
1;66b10f84b7369dab5337366c;before;3;4;262;Calamari with potatoes, carrots & broccoli;C;3;2.2
1;66b10f84b7369dab5337366c;before;3;5;378;Crispy Shrimp over creamy pasta;D;2;2.2
1;66c20b634a3b292d25596fbc;after;1;1;294;Duck brown rice plate with bell peppers;C;3;2.4
1;66c20b634a3b292d25596fbc;after;1;2;141;Turkey with pasta, bell peppers & kale;B;4;2.4
1;66c20b634a3b292d25596fbc;after;1;3;377;Smoked turkey bowl with cabbage;D;2;2.4
1;66c20b634a3b292d25596fbc;after;1;4;373;Duck with loaded fries and bell peppers;D;2;2.4
1;66c20b634a3b292d25596fbc;after;1;5;527;Seitan in bbq sauce over mac and cheese;E;1;2.4
1;66c20b634a3b292d25596fbc;before;1;1;294;Duck brown rice plate with bell peppers;C;3;2.4
1;66c20b634a3b292d25596fbc;before;1;2;141;Turkey with pasta, bell peppers & kale;B;4;2.4
1;66c20b634a3b292d25596fbc;before;1;3;377;Smoked turkey bowl with cabbage;D;2;2.4
1;66c20b634a3b292d25596fbc;before;1;4;373;Duck with loaded fries and bell peppers;D;2;2.4
1;66c20b634a3b292d25596fbc;before;1;5;527;Seitan in bbq sauce over mac and cheese;E;1;2.4
1;66c20b634a3b292d25596fbc;before;2;1;433;Mediterranean Smoked turkey with fried onions & garlic butter noodles;D;2;2.2
1;66c20b634a3b292d25596fbc;before;2;2;374;Smoked turkey over loaded fries;D;2;2.2
1;66c20b634a3b292d25596fbc;before;2;3;397;Turkey with loaded fries, leeks & creamed spinach;D;2;2.2
1;66c20b634a3b292d25596fbc;before;2;4;300;Sesame Smoked turkey over bulgur;C;3;2.2
1;66c20b634a3b292d25596fbc;before;2;5;400;Lentils with buttery mashed potatoes, fried peppers & fried eggplant;D;2;2.2
1;66c20b634a3b292d25596fbc;before;3;1;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.0
1;66c20b634a3b292d25596fbc;before;3;2;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.0
1;66c20b634a3b292d25596fbc;before;3;3;341;Buttery Turkey with bell peppers & bulgur;C;3;2.0
1;66c20b634a3b292d25596fbc;before;3;4;560;Cheesy crispy tempeh bowl;E;1;2.0
1;66c20b634a3b292d25596fbc;before;3;5;435;Lentils with garlic butter noodles, leeks, fried eggplant & tomatoes;D;2;2.0
1;66cc6eb364154a51d4d44eb1;after;1;1;294;Duck brown rice plate with bell peppers;C;3;3.0
1;66cc6eb364154a51d4d44eb1;after;1;2;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
1;66cc6eb364154a51d4d44eb1;after;1;3;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
1;66cc6eb364154a51d4d44eb1;after;1;4;345;Smoked turkey fried rice plate with peas;C;3;3.0
1;66cc6eb364154a51d4d44eb1;after;1;5;247;Chicken in soy sauce over creamy pasta;C;3;3.0
1;66cc6eb364154a51d4d44eb1;before;1;1;294;Duck brown rice plate with bell peppers;C;3;3.0
1;66cc6eb364154a51d4d44eb1;before;1;2;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
1;66cc6eb364154a51d4d44eb1;before;1;3;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
1;66cc6eb364154a51d4d44eb1;before;1;4;345;Smoked turkey fried rice plate with peas;C;3;3.0
1;66cc6eb364154a51d4d44eb1;before;1;5;247;Chicken in soy sauce over creamy pasta;C;3;3.0
1;66cc6eb364154a51d4d44eb1;before;2;1;300;Sesame Smoked turkey over bulgur;C;3;2.6
1;66cc6eb364154a51d4d44eb1;before;2;2;311;Smoked turkey and asparagus loaded fries mix;C;3;2.6
1;66cc6eb364154a51d4d44eb1;before;2;3;279;Duck brown rice plate with mushrooms;C;3;2.6
1;66cc6eb364154a51d4d44eb1;before;2;4;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.6
1;66cc6eb364154a51d4d44eb1;before;2;5;540;Duck in spicy mayo over fried rice;E;1;2.6
1;66cc6eb364154a51d4d44eb1;before;3;1;341;Buttery Turkey with bell peppers & bulgur;C;3;2.6
1;66cc6eb364154a51d4d44eb1;before;3;2;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.6
1;66cc6eb364154a51d4d44eb1;before;3;3;303;Duck with potatoes and zucchini;C;3;2.6
1;66cc6eb364154a51d4d44eb1;before;3;4;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.6
1;66cc6eb364154a51d4d44eb1;before;3;5;113;Smoked turkey udon bowl with vegetables;A;5;2.6
1;66e42249ff3f1be588b9bf04;after;1;1;287;Seared tuna with butter rice and cabbage;C;3;2.8
1;66e42249ff3f1be588b9bf04;after;1;2;352;Tuna in four cheese sauce over pasta;C;3;2.8
1;66e42249ff3f1be588b9bf04;after;1;3;261;Zesty Salmon over quinoa;C;3;2.8
1;66e42249ff3f1be588b9bf04;after;1;4;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.8
1;66e42249ff3f1be588b9bf04;after;1;5;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.8
1;66e42249ff3f1be588b9bf04;before;1;1;287;Seared tuna with butter rice and cabbage;C;3;2.8
1;66e42249ff3f1be588b9bf04;before;1;2;352;Tuna in four cheese sauce over pasta;C;3;2.8
1;66e42249ff3f1be588b9bf04;before;1;3;261;Zesty Salmon over quinoa;C;3;2.8
1;66e42249ff3f1be588b9bf04;before;1;4;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.8
1;66e42249ff3f1be588b9bf04;before;1;5;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.8
1;66e42249ff3f1be588b9bf04;before;2;1;319;Hake with gnocchi, tomatoes, fried eggplant & cauliflower;C;3;3.0
1;66e42249ff3f1be588b9bf04;before;2;2;329;Tuna with rice, cauliflower, kale & celery;C;3;3.0
1;66e42249ff3f1be588b9bf04;before;2;3;288;Mackerel and buttered corn creamy pasta mix;C;3;3.0
1;66e42249ff3f1be588b9bf04;before;2;4;278;Crispy Hake over garlic butter noodles;C;3;3.0
1;66e42249ff3f1be588b9bf04;before;2;5;344;Whitefish with sweet potatoes and asparagus;C;3;3.0
1;66e42249ff3f1be588b9bf04;before;3;1;425;Cod with fried rice, roasted garlic & creamed spinach;D;2;2.8
1;66e42249ff3f1be588b9bf04;before;3;2;315;Salmon and cauliflower creamy pasta mix;C;3;2.8
1;66e42249ff3f1be588b9bf04;before;3;3;265;Anchovies with butter rice and roasted garlic;C;3;2.8
1;66e42249ff3f1be588b9bf04;before;3;4;248;Zesty Cod with caramelized onions & butter rice;C;3;2.8
1;66e42249ff3f1be588b9bf04;before;3;5;285;Grilled Salmon over udon noodles;C;3;2.8
1;6719280d44c996e04f9a5475;after;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;1.6
1;6719280d44c996e04f9a5475;after;1;2;373;Duck with loaded fries and bell peppers;D;2;1.6
1;6719280d44c996e04f9a5475;after;1;3;377;Smoked turkey bowl with cabbage;D;2;1.6
1;6719280d44c996e04f9a5475;after;1;4;375;Duck and buttered corn mac and cheese mix;D;2;1.6
1;6719280d44c996e04f9a5475;after;1;5;552;Creamy chicken with butter rice & vegetables;E;1;1.6
1;6719280d44c996e04f9a5475;before;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;1.6
1;6719280d44c996e04f9a5475;before;1;2;373;Duck with loaded fries and bell peppers;D;2;1.6
1;6719280d44c996e04f9a5475;before;1;3;377;Smoked turkey bowl with cabbage;D;2;1.6
1;6719280d44c996e04f9a5475;before;1;4;375;Duck and buttered corn mac and cheese mix;D;2;1.6
1;6719280d44c996e04f9a5475;before;1;5;552;Creamy chicken with butter rice & vegetables;E;1;1.6
1;6719280d44c996e04f9a5475;before;2;1;540;Duck in spicy mayo over fried rice;E;1;1.2
1;6719280d44c996e04f9a5475;before;2;2;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.2
1;6719280d44c996e04f9a5475;before;2;3;580;Buttery duck bowl with vegetables;E;1;1.2
1;6719280d44c996e04f9a5475;before;2;4;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.2
1;6719280d44c996e04f9a5475;before;2;5;374;Smoked turkey over loaded fries;D;2;1.2
1;6719280d44c996e04f9a5475;before;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.6
1;6719280d44c996e04f9a5475;before;3;2;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.6
1;6719280d44c996e04f9a5475;before;3;3;390;Roasted Duck bowl with fried peppers;D;2;1.6
1;6719280d44c996e04f9a5475;before;3;4;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;1.6
1;6719280d44c996e04f9a5475;before;3;5;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;1.6
1;671c060104c301eb142661a4;after;1;1;499;Sausage with mac and cheese and broccoli;E;1;1.0
1;671c060104c301eb142661a4;after;1;2;490;Pork belly in ranch sauce over cheesy potatoes;E;1;1.0
1;671c060104c301eb142661a4;after;1;3;587;Sausage with fried rice & vegetables in creamy sauce;E;1;1.0
1;671c060104c301eb142661a4;after;1;4;485;Bbq ribs with cheesy potatoes ;E;1;1.0
1;671c060104c301eb142661a4;after;1;5;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.0
1;671c060104c301eb142661a4;before;1;1;499;Sausage with mac and cheese and broccoli;E;1;1.0
1;671c060104c301eb142661a4;before;1;2;490;Pork belly in ranch sauce over cheesy potatoes;E;1;1.0
1;671c060104c301eb142661a4;before;1;3;587;Sausage with fried rice & vegetables in creamy sauce;E;1;1.0
1;671c060104c301eb142661a4;before;1;4;485;Bbq ribs with cheesy potatoes ;E;1;1.0
1;671c060104c301eb142661a4;before;1;5;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.0
1;671c060104c301eb142661a4;before;2;1;572;Roasted ham and spinach mac and cheese mix;E;1;1.2
1;671c060104c301eb142661a4;before;2;2;491;Meatballs and loaded fries mix;E;1;1.2
1;671c060104c301eb142661a4;before;2;3;595;Mediterranean Meatballs with squash & creamy pasta;E;1;1.2
1;671c060104c301eb142661a4;before;2;4;522;Sesame Bbq ribs bowl with eggplant;E;1;1.2
1;671c060104c301eb142661a4;before;2;5;402;Pork belly with garlic butter noodles and bell peppers;D;2;1.2
1;671c060104c301eb142661a4;before;3;1;524;Sausage with garlic butter noodles & vegetables;E;1;1.0
1;671c060104c301eb142661a4;before;3;2;544;Mediterranean Beef with sweet corn & fried rice;E;1;1.0
1;671c060104c301eb142661a4;before;3;3;503;Pork with mac and cheese, beetroot & fried eggplant;E;1;1.0
1;671c060104c301eb142661a4;before;3;4;596;Pork in four cheese sauce over butter rice;E;1;1.0
1;671c060104c301eb142661a4;before;3;5;507;Roasted ham in bbq sauce over loaded fries;E;1;1.0
1;67389edcd0ce05cea7aec26e;after;1;1;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;1.8
1;67389edcd0ce05cea7aec26e;after;1;2;377;Smoked turkey bowl with cabbage;D;2;1.8
1;67389edcd0ce05cea7aec26e;after;1;3;445;Fried chicken over butter rice;D;2;1.8
1;67389edcd0ce05cea7aec26e;after;1;4;373;Duck with loaded fries and bell peppers;D;2;1.8
1;67389edcd0ce05cea7aec26e;after;1;5;552;Creamy chicken with butter rice & vegetables;E;1;1.8
1;67389edcd0ce05cea7aec26e;before;1;1;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;1;2;377;Smoked turkey bowl with cabbage;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;1;3;445;Fried chicken over butter rice;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;1;4;373;Duck with loaded fries and bell peppers;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;1;5;552;Creamy chicken with butter rice & vegetables;E;1;1.8
1;67389edcd0ce05cea7aec26e;before;2;1;401;Duck in cream sauce over cheesy potatoes;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;2;2;433;Mediterranean Smoked turkey with fried onions & garlic butter noodles;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;2;3;480;Creamy Turkey with zucchini & butter rice;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;2;4;397;Turkey with loaded fries, leeks & creamed spinach;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;2;5;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.8
1;67389edcd0ce05cea7aec26e;before;3;1;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;3;2;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;3;3;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.8
1;67389edcd0ce05cea7aec26e;before;3;4;390;Roasted Duck bowl with fried peppers;D;2;1.8
1;67389edcd0ce05cea7aec26e;before;3;5;417;Mediterranean Turkey over cheesy potatoes;D;2;1.8
1;676061b0d6e01e2e9548a4b9;after;1;1;445;Fried chicken over butter rice;D;2;2.0
1;676061b0d6e01e2e9548a4b9;after;1;2;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;2.0
1;676061b0d6e01e2e9548a4b9;after;1;3;589;Creamy smoked turkey bowl with cabbage;E;1;2.0
1;676061b0d6e01e2e9548a4b9;after;1;4;373;Duck with loaded fries and bell peppers;D;2;2.0
1;676061b0d6e01e2e9548a4b9;after;1;5;247;Chicken in soy sauce over creamy pasta;C;3;2.0
1;676061b0d6e01e2e9548a4b9;before;1;1;445;Fried chicken over butter rice;D;2;2.0
1;676061b0d6e01e2e9548a4b9;before;1;2;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;2.0
1;676061b0d6e01e2e9548a4b9;before;1;3;589;Creamy smoked turkey bowl with cabbage;E;1;2.0
1;676061b0d6e01e2e9548a4b9;before;1;4;373;Duck with loaded fries and bell peppers;D;2;2.0
1;676061b0d6e01e2e9548a4b9;before;1;5;247;Chicken in soy sauce over creamy pasta;C;3;2.0
1;676061b0d6e01e2e9548a4b9;before;2;1;411;Fried chicken with cheesy potatoes, sweet corn & creamed spinach;D;2;2.2
1;676061b0d6e01e2e9548a4b9;before;2;2;397;Turkey with loaded fries, leeks & creamed spinach;D;2;2.2
1;676061b0d6e01e2e9548a4b9;before;2;3;374;Smoked turkey over loaded fries;D;2;2.2
1;676061b0d6e01e2e9548a4b9;before;2;4;433;Mediterranean Smoked turkey with fried onions & garlic butter noodles;D;2;2.2
1;676061b0d6e01e2e9548a4b9;before;2;5;311;Smoked turkey and asparagus loaded fries mix;C;3;2.2
1;676061b0d6e01e2e9548a4b9;before;3;1;417;Mediterranean Turkey over cheesy potatoes;D;2;1.8
1;676061b0d6e01e2e9548a4b9;before;3;2;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;1.8
1;676061b0d6e01e2e9548a4b9;before;3;3;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.8
1;676061b0d6e01e2e9548a4b9;before;3;4;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;1.8
1;676061b0d6e01e2e9548a4b9;before;3;5;390;Roasted Duck bowl with fried peppers;D;2;1.8
1;6764260cc5b6436f25820b52;after;1;1;552;Creamy chicken with butter rice & vegetables;E;1;1.8
1;6764260cc5b6436f25820b52;after;1;2;445;Fried chicken over butter rice;D;2;1.8
1;6764260cc5b6436f25820b52;after;1;3;589;Creamy smoked turkey bowl with cabbage;E;1;1.8
1;6764260cc5b6436f25820b52;after;1;4;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;1.8
1;6764260cc5b6436f25820b52;after;1;5;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;1.8
1;6764260cc5b6436f25820b52;before;1;1;552;Creamy chicken with butter rice & vegetables;E;1;1.8
1;6764260cc5b6436f25820b52;before;1;2;445;Fried chicken over butter rice;D;2;1.8
1;6764260cc5b6436f25820b52;before;1;3;589;Creamy smoked turkey bowl with cabbage;E;1;1.8
1;6764260cc5b6436f25820b52;before;1;4;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;1.8
1;6764260cc5b6436f25820b52;before;1;5;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;1.8
1;6764260cc5b6436f25820b52;before;2;1;580;Buttery duck bowl with vegetables;E;1;1.4
1;6764260cc5b6436f25820b52;before;2;2;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.4
1;6764260cc5b6436f25820b52;before;2;3;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.4
1;6764260cc5b6436f25820b52;before;2;4;540;Duck in spicy mayo over fried rice;E;1;1.4
1;6764260cc5b6436f25820b52;before;2;5;300;Sesame Smoked turkey over bulgur;C;3;1.4
1;6764260cc5b6436f25820b52;before;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.6
1;6764260cc5b6436f25820b52;before;3;2;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.6
1;6764260cc5b6436f25820b52;before;3;3;390;Roasted Duck bowl with fried peppers;D;2;1.6
1;6764260cc5b6436f25820b52;before;3;4;417;Mediterranean Turkey over cheesy potatoes;D;2;1.6
1;6764260cc5b6436f25820b52;before;3;5;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;1.6
1;676ada80fe4f612146e3c8b3;after;1;1;294;Duck brown rice plate with bell peppers;C;3;2.0
1;676ada80fe4f612146e3c8b3;after;1;2;373;Duck with loaded fries and bell peppers;D;2;2.0
1;676ada80fe4f612146e3c8b3;after;1;3;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;2.0
1;676ada80fe4f612146e3c8b3;after;1;4;589;Creamy smoked turkey bowl with cabbage;E;1;2.0
1;676ada80fe4f612146e3c8b3;after;1;5;377;Smoked turkey bowl with cabbage;D;2;2.0
1;676ada80fe4f612146e3c8b3;before;1;1;294;Duck brown rice plate with bell peppers;C;3;2.0
1;676ada80fe4f612146e3c8b3;before;1;2;373;Duck with loaded fries and bell peppers;D;2;2.0
1;676ada80fe4f612146e3c8b3;before;1;3;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;2.0
1;676ada80fe4f612146e3c8b3;before;1;4;589;Creamy smoked turkey bowl with cabbage;E;1;2.0
1;676ada80fe4f612146e3c8b3;before;1;5;377;Smoked turkey bowl with cabbage;D;2;2.0
1;676ada80fe4f612146e3c8b3;before;2;1;374;Smoked turkey over loaded fries;D;2;1.6
1;676ada80fe4f612146e3c8b3;before;2;2;411;Fried chicken with cheesy potatoes, sweet corn & creamed spinach;D;2;1.6
1;676ada80fe4f612146e3c8b3;before;2;3;401;Duck in cream sauce over cheesy potatoes;D;2;1.6
1;676ada80fe4f612146e3c8b3;before;2;4;580;Buttery duck bowl with vegetables;E;1;1.6
1;676ada80fe4f612146e3c8b3;before;2;5;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.6
1;676ada80fe4f612146e3c8b3;before;3;1;113;Smoked turkey udon bowl with vegetables;A;5;3.2
1;676ada80fe4f612146e3c8b3;before;3;2;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;3.2
1;676ada80fe4f612146e3c8b3;before;3;3;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;3.2
1;676ada80fe4f612146e3c8b3;before;3;4;131;Crispy Pork with green beans & brown rice;B;4;3.2
1;676ada80fe4f612146e3c8b3;before;3;5;205;Duck over bulgur;B;4;3.2
1;6772635d620fb499e8d268e6;after;1;1;494;Meatballs in cream sauce over garlic butter noodles;E;1;1.2
1;6772635d620fb499e8d268e6;after;1;2;535;Lamb in ranch sauce over butter rice;E;1;1.2
1;6772635d620fb499e8d268e6;after;1;3;490;Pork belly in ranch sauce over cheesy potatoes;E;1;1.2
1;6772635d620fb499e8d268e6;after;1;4;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;1.2
1;6772635d620fb499e8d268e6;after;1;5;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.2
1;6772635d620fb499e8d268e6;before;1;1;494;Meatballs in cream sauce over garlic butter noodles;E;1;1.2
1;6772635d620fb499e8d268e6;before;1;2;535;Lamb in ranch sauce over butter rice;E;1;1.2
1;6772635d620fb499e8d268e6;before;1;3;490;Pork belly in ranch sauce over cheesy potatoes;E;1;1.2
1;6772635d620fb499e8d268e6;before;1;4;386;Smoky Pork belly with buttered corn & creamy pasta;D;2;1.2
1;6772635d620fb499e8d268e6;before;1;5;593;Bbq ribs mac and cheese plate with fried eggplant;E;1;1.2
1;6772635d620fb499e8d268e6;before;2;1;595;Mediterranean Meatballs with squash & creamy pasta;E;1;1.0
1;6772635d620fb499e8d268e6;before;2;2;522;Sesame Bbq ribs bowl with eggplant;E;1;1.0
1;6772635d620fb499e8d268e6;before;2;3;541;Beef and buttered corn butter rice mix;E;1;1.0
1;6772635d620fb499e8d268e6;before;2;4;572;Roasted ham and spinach mac and cheese mix;E;1;1.0
1;6772635d620fb499e8d268e6;before;2;5;491;Meatballs and loaded fries mix;E;1;1.0
1;6772635d620fb499e8d268e6;before;3;1;544;Mediterranean Beef with sweet corn & fried rice;E;1;1.0
1;6772635d620fb499e8d268e6;before;3;2;512;Cheesy meatballs bowl with vegetables;E;1;1.0
1;6772635d620fb499e8d268e6;before;3;3;586;Buttery Roasted ham with buttered corn & garlic butter noodles;E;1;1.0
1;6772635d620fb499e8d268e6;before;3;4;596;Pork in four cheese sauce over butter rice;E;1;1.0
