condition_id,user_id,phase,interaction,rank,product_id,product_name,nutri_score
8,6053e01a6a8e8516ba7d47a7,after,3,5,87,Roasted Chicken bowl with beetroot,A
8,6053e01a6a8e8516ba7d47a7,before,1,1,245,"Duck with butter rice, buttered corn, sweet corn & peas",C
8,6053e01a6a8e8516ba7d47a7,before,1,2,307,Creamy Fried chicken over buttery mashed potatoes,C
8,6053e01a6a8e8516ba7d47a7,before,1,3,253,Zesty Fried chicken with green beans & garlic butter noodles,C
8,6053e01a6a8e8516ba7d47a7,before,1,4,345,Smoked turkey fried rice plate with peas,C
8,6053e01a6a8e8516ba7d47a7,before,1,5,294,Duck brown rice plate with bell peppers,C
8,6053e01a6a8e8516ba7d47a7,before,2,1,279,Duck brown rice plate with mushrooms,C
8,6053e01a6a8e8516ba7d47a7,before,2,2,280,"Fried chicken with loaded fries, fried onions & cauliflower",C
8,6053e01a6a8e8516ba7d47a7,before,2,3,311,Smoked turkey and asparagus loaded fries mix,C
8,6053e01a6a8e8516ba7d47a7,before,2,4,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
8,6053e01a6a8e8516ba7d47a7,before,2,5,300,Sesame Smoked turkey over bulgur,C
8,6053e01a6a8e8516ba7d47a7,before,3,1,303,Duck with potatoes and zucchini,C
8,6053e01a6a8e8516ba7d47a7,before,3,2,341,Buttery Turkey with bell peppers & bulgur,C
8,6053e01a6a8e8516ba7d47a7,before,3,3,265,Anchovies with butter rice and roasted garlic,C
8,6053e01a6a8e8516ba7d47a7,before,3,4,248,Zesty Cod with caramelized onions & butter rice,C
8,6053e01a6a8e8516ba7d47a7,before,3,5,355,Sesame Fried fish bowl with kale,C
8,60673bc6496cefa66a61e737,after,1,1,7,Duck with pasta and asparagus,A
8,60673bc6496cefa66a61e737,after,1,2,6,Chicken barley plate with bell peppers,A
8,60673bc6496cefa66a61e737,after,1,3,54,Turkey with sweet potatoes & vegetables,A
8,60673bc6496cefa66a61e737,after,1,4,25,Chicken with broccoli & wild rice,A
8,60673bc6496cefa66a61e737,after,1,5,354,Chicken and bell peppers sweet potatoes mix,C
8,60673bc6496cefa66a61e737,after,2,1,38,Chicken in basil sauce over pasta,A
8,60673bc6496cefa66a61e737,after,2,2,79,Tangy Chicken bowl with carrots,A
8,60673bc6496cefa66a61e737,after,2,3,89,Tangy Chicken over couscous,A
8,60673bc6496cefa66a61e737,after,2,4,30,Chicken bowl with sweet corn,A
8,60673bc6496cefa66a61e737,after,2,5,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
8,60673bc6496cefa66a61e737,after,3,1,43,Mediterranean Chicken bowl with tomatoes,A
8,60673bc6496cefa66a61e737,after,3,2,113,Smoked turkey udon bowl with vegetables,A
8,60673bc6496cefa66a61e737,after,3,3,87,Roasted Chicken bowl with beetroot,A
8,60673bc6496cefa66a61e737,after,3,4,117,Zesty Chicken over couscous,A
8,60673bc6496cefa66a61e737,after,3,5,303,Duck with potatoes and zucchini,C
8,60673bc6496cefa66a61e737,before,1,1,354,Chicken and bell peppers sweet potatoes mix,C
8,60673bc6496cefa66a61e737,before,1,2,345,Smoked turkey fried rice plate with peas,C
8,60673bc6496cefa66a61e737,before,1,3,247,Chicken in soy sauce over creamy pasta,C
8,60673bc6496cefa66a61e737,before,1,4,253,Zesty Fried chicken with green beans & garlic butter noodles,C
8,60673bc6496cefa66a61e737,before,1,5,307,Creamy Fried chicken over buttery mashed potatoes,C
8,60673bc6496cefa66a61e737,before,2,1,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
8,60673bc6496cefa66a61e737,before,2,2,311,Smoked turkey and asparagus loaded fries mix,C
8,60673bc6496cefa66a61e737,before,2,3,279,Duck brown rice plate with mushrooms,C
8,60673bc6496cefa66a61e737,before,2,4,480,Creamy Turkey with zucchini & butter rice,D
8,60673bc6496cefa66a61e737,before,2,5,280,"Fried chicken with loaded fries, fried onions & cauliflower",C
8,60673bc6496cefa66a61e737,before,3,1,303,Duck with potatoes and zucchini,C
8,60673bc6496cefa66a61e737,before,3,2,341,Buttery Turkey with bell peppers & bulgur,C
8,60673bc6496cefa66a61e737,before,3,3,406,Turkey in bbq sauce over buttery mashed potatoes,D
8,60673bc6496cefa66a61e737,before,3,4,393,Buttery Fried chicken with fried peppers & mac and cheese,D
8,60673bc6496cefa66a61e737,before,3,5,417,Mediterranean Turkey over cheesy potatoes,D
8,6093e78e30fb90f291b261f9,after,1,1,458,Cheesy beef bowl ,D
8,6093e78e30fb90f291b261f9,after,1,2,127,Roasted ham and broccoli gnocchi mix,B
8,6093e78e30fb90f291b261f9,after,1,3,109,"Steak strips with rice, celery, onions & eggplant",A
8,6093e78e30fb90f291b261f9,after,1,4,217,"Roasted beef with couscous, mushrooms, carrots & peas",B
8,6093e78e30fb90f291b261f9,after,1,5,386,Smoky Pork belly with buttered corn & creamy pasta,D
8,6093e78e30fb90f291b261f9,after,2,1,595,Mediterranean Meatballs with squash & creamy pasta,E
8,6093e78e30fb90f291b261f9,after,2,2,522,Sesame Bbq ribs bowl with eggplant,E
8,6093e78e30fb90f291b261f9,after,2,3,160,"Veal with barley, mushrooms & zucchini",B
8,6093e78e30fb90f291b261f9,after,2,4,169,Grilled Pork over pasta,B
8,6093e78e30fb90f291b261f9,after,2,5,24,Mediterranean Steak strips bowl,A
8,6093e78e30fb90f291b261f9,after,3,1,131,Crispy Pork with green beans & brown rice,B
8,6093e78e30fb90f291b261f9,after,3,2,508,Zesty Meatballs bowl with creamed spinach,E
8,6093e78e30fb90f291b261f9,after,3,3,233,"BBQ ribs with couscous, carrots & asparagus",B
8,6093e78e30fb90f291b261f9,after,3,4,64,Meatballs over udon noodles,A
8,6093e78e30fb90f291b261f9,after,3,5,558,Meatballs & spicy mayo over cheesy potatoes,E
8,6093e78e30fb90f291b261f9,before,1,1,458,Cheesy beef bowl ,D
8,6093e78e30fb90f291b261f9,before,1,2,538,Pork with buttery mashed potatoes and asparagus,E
8,6093e78e30fb90f291b261f9,before,1,3,590,Crispy Veal over buttery mashed potatoes,E
8,6093e78e30fb90f291b261f9,before,1,4,386,Smoky Pork belly with buttered corn & creamy pasta,D
8,6093e78e30fb90f291b261f9,before,1,5,383,Tangy Meatballs with buttered corn & fried rice,D
8,6093e78e30fb90f291b261f9,before,2,1,595,Mediterranean Meatballs with squash & creamy pasta,E
8,6093e78e30fb90f291b261f9,before,2,2,522,Sesame Bbq ribs bowl with eggplant,E
8,6093e78e30fb90f291b261f9,before,2,3,430,Sausage and asparagus fried rice mix,D
8,6093e78e30fb90f291b261f9,before,2,4,466,Herb Roasted ham over buttery mashed potatoes,D
8,6093e78e30fb90f291b261f9,before,2,5,300,Sesame Smoked turkey over bulgur,C
8,6093e78e30fb90f291b261f9,before,3,1,508,Zesty Meatballs bowl with creamed spinach,E
8,6093e78e30fb90f291b261f9,before,3,2,558,Meatballs & spicy mayo over cheesy potatoes,E
8,6093e78e30fb90f291b261f9,before,3,3,586,Buttery Roasted ham with buttered corn & garlic butter noodles,E
8,6093e78e30fb90f291b261f9,before,3,4,512,Cheesy meatballs bowl with vegetables,E
8,6093e78e30fb90f291b261f9,before,3,5,413,Veal with mac and cheese and tomatoes,D
8,60a6b2ed58d0aaed52f1dcf4,after,1,1,459,Shrimp loaded fries plate,D
8,60a6b2ed58d0aaed52f1dcf4,after,1,2,142,Meatballs polenta plate with cauliflower,B
8,60a6b2ed58d0aaed52f1dcf4,after,1,3,470,Shrimp with loaded fries & vegetables,D
8,60a6b2ed58d0aaed52f1dcf4,after,1,4,72,Calamari in olive oil dressing over barley,A
8,60a6b2ed58d0aaed52f1dcf4,after,1,5,13,Veal barley plate with onions,A
8,60a6b2ed58d0aaed52f1dcf4,after,2,1,309,Calamari in tahini sauce over udon noodles,C
8,60a6b2ed58d0aaed52f1dcf4,after,2,2,339,"Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli",C
8,60a6b2ed58d0aaed52f1dcf4,after,2,3,70,Shrimp tempura with potatoes & vegetables,A
8,60a6b2ed58d0aaed52f1dcf4,after,2,4,50,Shrimp tempura over polenta,A
8,60a6b2ed58d0aaed52f1dcf4,after,2,5,464,Crispy Beef over butter rice,D
8,60a6b2ed58d0aaed52f1dcf4,after,3,1,320,Shrimp tempura with couscous and bell peppers,C
8,60a6b2ed58d0aaed52f1dcf4,after,3,2,62,Quinoa bowl with shrimp tempura and green vegetables,A
8,60a6b2ed58d0aaed52f1dcf4,after,3,3,387,Roasted Veal bowl with caramelized onions,D
8,60a6b2ed58d0aaed52f1dcf4,after,3,4,262,"Calamari with potatoes, carrots & broccoli",C
8,60a6b2ed58d0aaed52f1dcf4,after,3,5,52,Calamari and cabbage udon noodles mix,A
8,60a6b2ed58d0aaed52f1dcf4,before,1,1,459,Shrimp loaded fries plate,D
8,60a6b2ed58d0aaed52f1dcf4,before,1,2,597,Shrimp in ranch sauce over loaded fries,E
8,60a6b2ed58d0aaed52f1dcf4,before,1,3,470,Shrimp with loaded fries & vegetables,D
8,60a6b2ed58d0aaed52f1dcf4,before,1,4,380,Grilled Shrimp tempura bowl with squash,D
8,60a6b2ed58d0aaed52f1dcf4,before,1,5,590,Crispy Veal over buttery mashed potatoes,E
8,60a6b2ed58d0aaed52f1dcf4,before,2,1,309,Calamari in tahini sauce over udon noodles,C
8,60a6b2ed58d0aaed52f1dcf4,before,2,2,339,"Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli",C
8,60a6b2ed58d0aaed52f1dcf4,before,2,3,582,Shrimp and asparagus cheesy potatoes mix,E
8,60a6b2ed58d0aaed52f1dcf4,before,2,4,510,Shrimp and zucchini cheesy potatoes mix,E
8,60a6b2ed58d0aaed52f1dcf4,before,2,5,464,Crispy Beef over butter rice,D
8,60a6b2ed58d0aaed52f1dcf4,before,3,1,320,Shrimp tempura with couscous and bell peppers,C
8,60a6b2ed58d0aaed52f1dcf4,before,3,2,508,Zesty Meatballs bowl with creamed spinach,E
8,60a6b2ed58d0aaed52f1dcf4,before,3,3,557,Roasted Meatballs over mac and cheese,E
8,60a6b2ed58d0aaed52f1dcf4,before,3,4,387,Roasted Veal bowl with caramelized onions,D
8,60a6b2ed58d0aaed52f1dcf4,before,3,5,455,Shrimp and buttered corn cheesy potatoes mix,D
8,60b9f19d122c7adf0c37899c,after,1,1,25,Chicken with broccoli & wild rice,A
8,60b9f19d122c7adf0c37899c,after,1,2,245,"Duck with butter rice, buttered corn, sweet corn & peas",C
8,60b9f19d122c7adf0c37899c,after,1,3,7,Duck with pasta and asparagus,A
8,60b9f19d122c7adf0c37899c,after,1,4,337,Chicken and broccoli loaded fries mix,C
8,60b9f19d122c7adf0c37899c,after,1,5,253,Zesty Fried chicken with green beans & garlic butter noodles,C
8,60b9f19d122c7adf0c37899c,after,2,1,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
8,60b9f19d122c7adf0c37899c,after,2,2,280,"Fried chicken with loaded fries, fried onions & cauliflower",C
8,60b9f19d122c7adf0c37899c,after,2,3,38,Chicken in basil sauce over pasta,A
8,60b9f19d122c7adf0c37899c,after,2,4,279,Duck brown rice plate with mushrooms,C
8,60b9f19d122c7adf0c37899c,after,2,5,89,Tangy Chicken over couscous,A
8,60b9f19d122c7adf0c37899c,after,3,1,303,Duck with potatoes and zucchini,C
8,60b9f19d122c7adf0c37899c,after,3,2,113,Smoked turkey udon bowl with vegetables,A
8,60b9f19d122c7adf0c37899c,after,3,3,214,Duck in lemon herb sauce over bulgur,B
8,60b9f19d122c7adf0c37899c,after,3,4,341,Buttery Turkey with bell peppers & bulgur,C
8,60b9f19d122c7adf0c37899c,after,3,5,43,Mediterranean Chicken bowl with tomatoes,A
8,60b9f19d122c7adf0c37899c,before,1,1,373,Duck with loaded fries and bell peppers,D
8,60b9f19d122c7adf0c37899c,before,1,2,445,Fried chicken over butter rice,D
8,60b9f19d122c7adf0c37899c,before,1,3,371,"Turkey with creamy pasta, peas, asparagus & tomatoes",D
8,60b9f19d122c7adf0c37899c,before,1,4,375,Duck and buttered corn mac and cheese mix,D
8,60b9f19d122c7adf0c37899c,before,1,5,245,"Duck with butter rice, buttered corn, sweet corn & peas",C
8,60b9f19d122c7adf0c37899c,before,2,1,480,Creamy Turkey with zucchini & butter rice,D
8,60b9f19d122c7adf0c37899c,before,2,2,397,"Turkey with loaded fries, leeks & creamed spinach",D
8,60b9f19d122c7adf0c37899c,before,2,3,401,Duck in cream sauce over cheesy potatoes,D
8,60b9f19d122c7adf0c37899c,before,2,4,251,"Mediterranean chicken with butter rice, squash, eggplant & tomatoes",C
8,60b9f19d122c7adf0c37899c,before,2,5,433,Mediterranean Smoked turkey with fried onions & garlic butter noodles,D
8,60b9f19d122c7adf0c37899c,before,3,1,393,Buttery Fried chicken with fried peppers & mac and cheese,D
8,60b9f19d122c7adf0c37899c,before,3,2,390,Roasted Duck bowl with fried peppers,D
8,60b9f19d122c7adf0c37899c,before,3,3,406,Turkey in bbq sauce over buttery mashed potatoes,D
8,60b9f19d122c7adf0c37899c,before,3,4,417,Mediterranean Turkey over cheesy potatoes,D
8,60b9f19d122c7adf0c37899c,before,3,5,303,Duck with potatoes and zucchini,C
8,610c5b0a0f713891f0d5af7f,after,1,1,584,Hake in cheese sauce over creamy pasta,E
8,610c5b0a0f713891f0d5af7f,after,1,2,547,Creamy whitefish pasta with vegetables,E
8,610c5b0a0f713891f0d5af7f,after,1,3,556,Hake cheesy potatoes plate with cauliflower,E
8,610c5b0a0f713891f0d5af7f,after,1,4,110,Tuna and eggplant bulgur mix,A
8,610c5b0a0f713891f0d5af7f,after,1,5,93,"Tuna with sweet potatoes, sweet corn, cabbage & squash",A
8,610c5b0a0f713891f0d5af7f,after,2,1,561,Tuna in cheese sauce over creamy pasta,E
8,610c5b0a0f713891f0d5af7f,after,2,2,498,Tuna loaded fries plate with tomatoes,E
8,610c5b0a0f713891f0d5af7f,after,2,3,103,"Cod with bulgur, squash & cabbage",A
8,610c5b0a0f713891f0d5af7f,after,2,4,562,Herb Tuna bowl with bell peppers,E
8,610c5b0a0f713891f0d5af7f,after,2,5,60,Trout with sweet potatoes & vegetables,A
8,610c5b0a0f713891f0d5af7f,after,3,1,575,Fried fish with loaded fries and cauliflower,E
8,610c5b0a0f713891f0d5af7f,after,3,2,526,Trout in cream sauce over cheesy potatoes,E
8,610c5b0a0f713891f0d5af7f,after,3,3,10,Cod with vegetables & wild rice,A
8,610c5b0a0f713891f0d5af7f,after,3,4,554,Smoky Anchovies over buttery mashed potatoes,E
8,610c5b0a0f713891f0d5af7f,after,3,5,85,"Couscous with whitefish, cauliflower & eggplant",A
8,610c5b0a0f713891f0d5af7f,before,1,1,584,Hake in cheese sauce over creamy pasta,E
8,610c5b0a0f713891f0d5af7f,before,1,2,547,Creamy whitefish pasta with vegetables,E
8,610c5b0a0f713891f0d5af7f,before,1,3,556,Hake cheesy potatoes plate with cauliflower,E
8,610c5b0a0f713891f0d5af7f,before,1,4,573,Crispy Trout bowl with squash,E
8,610c5b0a0f713891f0d5af7f,before,1,5,492,Tangy Mackerel bowl with asparagus,E
8,610c5b0a0f713891f0d5af7f,before,2,1,561,Tuna in cheese sauce over creamy pasta,E
8,610c5b0a0f713891f0d5af7f,before,2,2,498,Tuna loaded fries plate with tomatoes,E
8,610c5b0a0f713891f0d5af7f,before,2,3,562,Herb Tuna bowl with bell peppers,E
8,610c5b0a0f713891f0d5af7f,before,2,4,531,Trout fillet over creamy cheesy potatoes & roasted veggies,E
8,610c5b0a0f713891f0d5af7f,before,2,5,583,Creamy cheesy mackerel mac & cheese with cauliflower & spinach,E
8,610c5b0a0f713891f0d5af7f,before,3,1,575,Fried fish with loaded fries and cauliflower,E
8,610c5b0a0f713891f0d5af7f,before,3,2,526,Trout in cream sauce over cheesy potatoes,E
8,610c5b0a0f713891f0d5af7f,before,3,3,554,Smoky Anchovies over buttery mashed potatoes,E
8,610c5b0a0f713891f0d5af7f,before,3,4,592,Whitefish bowl with fried eggplant,E
8,610c5b0a0f713891f0d5af7f,before,3,5,506,Salmon with garlic butter noodles and fried eggplant,E
8,612faedae9ff56b775e3cee5,after,1,1,375,Duck and buttered corn mac and cheese mix,D
8,612faedae9ff56b775e3cee5,after,1,2,373,Duck with loaded fries and bell peppers,D
8,612faedae9ff56b775e3cee5,after,1,3,13,Veal barley plate with onions,A
8,612faedae9ff56b775e3cee5,after,1,4,90,Roasted ham over polenta,A
8,612faedae9ff56b775e3cee5,after,1,5,109,"Steak strips with rice, celery, onions & eggplant",A
8,612faedae9ff56b775e3cee5,after,2,1,401,Duck in cream sauce over cheesy potatoes,D
8,612faedae9ff56b775e3cee5,after,2,2,397,"Turkey with loaded fries, leeks & creamed spinach",D
8,612faedae9ff56b775e3cee5,after,2,3,106,"Steak strips with barley, asparagus, mushrooms & cabbage",A
8,612faedae9ff56b775e3cee5,after,2,4,69,Udon noodle bowl with roasted ham and vegetables,A
8,612faedae9ff56b775e3cee5,after,2,5,92,Lamb in basil sauce over udon noodles,A
8,612faedae9ff56b775e3cee5,after,3,1,390,Roasted Duck bowl with fried peppers,D
8,612faedae9ff56b775e3cee5,after,3,2,102,Crispy Veal over potatoes,A
8,612faedae9ff56b775e3cee5,after,3,3,94,Tangy Roasted ham bowl with cauliflower,A
8,612faedae9ff56b775e3cee5,after,3,4,5,Sausage in tomato sauce over wild rice,A
8,612faedae9ff56b775e3cee5,after,3,5,393,Buttery Fried chicken with fried peppers & mac and cheese,D
8,612faedae9ff56b775e3cee5,before,1,1,375,Duck and buttered corn mac and cheese mix,D
8,612faedae9ff56b775e3cee5,before,1,2,373,Duck with loaded fries and bell peppers,D
8,612faedae9ff56b775e3cee5,before,1,3,377,Smoked turkey bowl with cabbage,D
8,612faedae9ff56b775e3cee5,before,1,4,590,Crispy Veal over buttery mashed potatoes,E
8,612faedae9ff56b775e3cee5,before,1,5,538,Pork with buttery mashed potatoes and asparagus,E
8,612faedae9ff56b775e3cee5,before,2,1,401,Duck in cream sauce over cheesy potatoes,D
8,612faedae9ff56b775e3cee5,before,2,2,397,"Turkey with loaded fries, leeks & creamed spinach",D
8,612faedae9ff56b775e3cee5,before,2,3,480,Creamy Turkey with zucchini & butter rice,D
8,612faedae9ff56b775e3cee5,before,2,4,411,"Fried chicken with cheesy potatoes, sweet corn & creamed spinach",D
8,612faedae9ff56b775e3cee5,before,2,5,374,Smoked turkey over loaded fries,D
8,612faedae9ff56b775e3cee5,before,3,1,508,Zesty Meatballs bowl with creamed spinach,E
8,612faedae9ff56b775e3cee5,before,3,2,557,Roasted Meatballs over mac and cheese,E
8,612faedae9ff56b775e3cee5,before,3,3,390,Roasted Duck bowl with fried peppers,D
8,612faedae9ff56b775e3cee5,before,3,4,393,Buttery Fried chicken with fried peppers & mac and cheese,D
8,612faedae9ff56b775e3cee5,before,3,5,406,Turkey in bbq sauce over buttery mashed potatoes,D
8,62682277645054f5802459b8,after,1,1,83,Salmon and peas barley mix,A
8,62682277645054f5802459b8,after,1,2,44,Mediterranean Shrimp over wild rice,A
8,62682277645054f5802459b8,after,1,3,67,Quinoa bowl with shrimp tempura & lemon herb sauce,A
8,62682277645054f5802459b8,after,1,4,57,Salmon with udon noodles & vegetables,A
8,62682277645054f5802459b8,after,1,5,261,Zesty Salmon over quinoa,C
8,62682277645054f5802459b8,after,2,1,50,Shrimp tempura over polenta,A
8,62682277645054f5802459b8,after,2,2,70,Shrimp tempura with potatoes & vegetables,A
8,62682277645054f5802459b8,after,2,3,340,Tangy Shrimp tempura over butter rice,C
8,62682277645054f5802459b8,after,2,4,39,Seared tuna bowl with vegetables & rice,A
8,62682277645054f5802459b8,after,2,5,209,Shrimp udon noodles plate with asparagus,B
8,62682277645054f5802459b8,after,3,1,164,Calamari in soy sauce over quinoa,B
8,62682277645054f5802459b8,after,3,2,177,Calamari over bulgur,B
8,62682277645054f5802459b8,after,3,3,75,Shrimp in tomato sauce with spinach & barley,A
8,62682277645054f5802459b8,after,3,4,26,Shrimp tempura over wild rice,A
8,62682277645054f5802459b8,after,3,5,88,Salmon in tomato sauce over potatoes,A
8,62682277645054f5802459b8,before,1,1,564,Shrimp tempura and fried peppers butter rice mix,E
8,62682277645054f5802459b8,before,1,2,597,Shrimp in ranch sauce over loaded fries,E
8,62682277645054f5802459b8,before,1,3,261,Zesty Salmon over quinoa,C
8,62682277645054f5802459b8,before,1,4,578,Shrimp tempura over butter rice,E
8,62682277645054f5802459b8,before,1,5,563,Shrimp tempura with fried rice and squash,E
8,62682277645054f5802459b8,before,2,1,340,Tangy Shrimp tempura over butter rice,C
8,62682277645054f5802459b8,before,2,2,518,Grilled Shrimp bowl with mushrooms,E
8,62682277645054f5802459b8,before,2,3,209,Shrimp udon noodles plate with asparagus,B
8,62682277645054f5802459b8,before,2,4,161,"Shrimp tempura with couscous, celery, carrots & sweet corn",B
8,62682277645054f5802459b8,before,2,5,281,Mediterranean Mackerel over cheesy potatoes,C
8,62682277645054f5802459b8,before,3,1,164,Calamari in soy sauce over quinoa,B
8,62682277645054f5802459b8,before,3,2,262,"Calamari with potatoes, carrots & broccoli",C
8,62682277645054f5802459b8,before,3,3,177,Calamari over bulgur,B
8,62682277645054f5802459b8,before,3,4,496,Shrimp tempura cheesy potatoes plate ,E
8,62682277645054f5802459b8,before,3,5,320,Shrimp tempura with couscous and bell peppers,C
8,62a338fe5f31e62c27dc5e66,after,1,1,213,"Crispy pork with quinoa, green beans & mushrooms",B
8,62a338fe5f31e62c27dc5e66,after,1,2,13,Veal barley plate with onions,A
8,62a338fe5f31e62c27dc5e66,after,1,3,358,Pork belly loaded fries plate with sweet corn,C
8,62a338fe5f31e62c27dc5e66,after,1,4,76,Meatballs over wild rice,A
8,62a338fe5f31e62c27dc5e66,after,1,5,210,"Smoky meatballs with bulgur, green beans & sweet corn",B
8,62a338fe5f31e62c27dc5e66,after,2,1,106,"Steak strips with barley, asparagus, mushrooms & cabbage",A
8,62a338fe5f31e62c27dc5e66,after,2,2,450,"Veal with butter rice, spinach & fried eggplant",D
8,62a338fe5f31e62c27dc5e66,after,2,3,92,Lamb in basil sauce over udon noodles,A
8,62a338fe5f31e62c27dc5e66,after,2,4,60,Trout with sweet potatoes & vegetables,A
8,62a338fe5f31e62c27dc5e66,after,2,5,171,Roasted Veal with celery & sweet potatoes,B
8,62a338fe5f31e62c27dc5e66,after,3,1,131,Crispy Pork with green beans & brown rice,B
8,62a338fe5f31e62c27dc5e66,after,3,2,387,Roasted Veal bowl with caramelized onions,D
8,62a338fe5f31e62c27dc5e66,after,3,3,94,Tangy Roasted ham bowl with cauliflower,A
8,62a338fe5f31e62c27dc5e66,after,3,4,56,Beef bulgur bowl with asparagus & broccoli,A
8,62a338fe5f31e62c27dc5e66,after,3,5,102,Crispy Veal over potatoes,A
8,62a338fe5f31e62c27dc5e66,before,1,1,358,Pork belly loaded fries plate with sweet corn,C
8,62a338fe5f31e62c27dc5e66,before,1,2,376,Tangy Sausage over creamy pasta,D
8,62a338fe5f31e62c27dc5e66,before,1,3,330,Tangy Pork belly over brown rice,C
8,62a338fe5f31e62c27dc5e66,before,1,4,375,Duck and buttered corn mac and cheese mix,D
8,62a338fe5f31e62c27dc5e66,before,1,5,213,"Crispy pork with quinoa, green beans & mushrooms",B
8,62a338fe5f31e62c27dc5e66,before,2,1,450,"Veal with butter rice, spinach & fried eggplant",D
8,62a338fe5f31e62c27dc5e66,before,2,2,430,Sausage and asparagus fried rice mix,D
8,62a338fe5f31e62c27dc5e66,before,2,3,464,Crispy Beef over butter rice,D
8,62a338fe5f31e62c27dc5e66,before,2,4,541,Beef and buttered corn butter rice mix,E
8,62a338fe5f31e62c27dc5e66,before,2,5,356,Herb Veal over polenta,C
8,62a338fe5f31e62c27dc5e66,before,3,1,387,Roasted Veal bowl with caramelized onions,D
8,62a338fe5f31e62c27dc5e66,before,3,2,131,Crispy Pork with green beans & brown rice,B
8,62a338fe5f31e62c27dc5e66,before,3,3,477,Creamy Lamb bowl with caramelized onions,D
8,62a338fe5f31e62c27dc5e66,before,3,4,479,Tangy Pork belly over butter rice,D
8,62a338fe5f31e62c27dc5e66,before,3,5,596,Pork in four cheese sauce over butter rice,E
8,62aa591a476ebabe28612a92,after,1,1,373,Duck with loaded fries and bell peppers,D
8,62aa591a476ebabe28612a92,after,1,2,377,Smoked turkey bowl with cabbage,D
8,62aa591a476ebabe28612a92,after,1,3,6,Chicken barley plate with bell peppers,A
8,62aa591a476ebabe28612a92,after,1,4,307,Creamy Fried chicken over buttery mashed potatoes,C
8,62aa591a476ebabe28612a92,after,1,5,7,Duck with pasta and asparagus,A
8,62aa591a476ebabe28612a92,after,2,1,374,Smoked turkey over loaded fries,D
8,62aa591a476ebabe28612a92,after,2,2,433,Mediterranean Smoked turkey with fried onions & garlic butter noodles,D
8,62aa591a476ebabe28612a92,after,2,3,30,Chicken bowl with sweet corn,A
8,62aa591a476ebabe28612a92,after,2,4,38,Chicken in basil sauce over pasta,A
8,62aa591a476ebabe28612a92,after,2,5,300,Sesame Smoked turkey over bulgur,C
8,62aa591a476ebabe28612a92,after,3,1,393,Buttery Fried chicken with fried peppers & mac and cheese,D
8,62aa591a476ebabe28612a92,after,3,2,43,Mediterranean Chicken bowl with tomatoes,A
8,62aa591a476ebabe28612a92,after,3,3,390,Roasted Duck bowl with fried peppers,D
8,62aa591a476ebabe28612a92,after,3,4,87,Roasted Chicken bowl with beetroot,A
8,62aa591a476ebabe28612a92,after,3,5,303,Duck with potatoes and zucchini,C
8,62aa591a476ebabe28612a92,before,1,1,373,Duck with loaded fries and bell peppers,D
8,62aa591a476ebabe28612a92,before,1,2,377,Smoked turkey bowl with cabbage,D
8,62aa591a476ebabe28612a92,before,1,3,589,Creamy smoked turkey bowl with cabbage,E
8,62aa591a476ebabe28612a92,before,1,4,552,Creamy chicken with butter rice & vegetables,E
8,62aa591a476ebabe28612a92,before,1,5,445,Fried chicken over butter rice,D
8,62aa591a476ebabe28612a92,before,2,1,569,Smoked turkey in cheese sauce over garlic butter noodles,E
8,62aa591a476ebabe28612a92,before,2,2,540,Duck in spicy mayo over fried rice,E
8,62aa591a476ebabe28612a92,before,2,3,374,Smoked turkey over loaded fries,D
8,62aa591a476ebabe28612a92,before,2,4,433,Mediterranean Smoked turkey with fried onions & garlic butter noodles,D
8,62aa591a476ebabe28612a92,before,2,5,585,"Chicken bowl with fried rice, tomatoes, asparagus & fried peppers",E
8,62aa591a476ebabe28612a92,before,3,1,546,Tangy Fried chicken with spinach & cheesy potatoes,E
8,62aa591a476ebabe28612a92,before,3,2,393,Buttery Fried chicken with fried peppers & mac and cheese,D
8,62aa591a476ebabe28612a92,before,3,3,390,Roasted Duck bowl with fried peppers,D
8,62aa591a476ebabe28612a92,before,3,4,406,Turkey in bbq sauce over buttery mashed potatoes,D
8,62aa591a476ebabe28612a92,before,3,5,417,Mediterranean Turkey over cheesy potatoes,D
8,62b44b9958864d679bdb2c20,after,1,1,167,Grilled Meatballs over brown rice,B
8,62b44b9958864d679bdb2c20,after,1,2,213,"Crispy pork with quinoa, green beans & mushrooms",B
8,62b44b9958864d679bdb2c20,after,1,3,232,Buttery Roasted ham over rice,B
8,62b44b9958864d679bdb2c20,after,1,4,499,Sausage with mac and cheese and broccoli,E
8,62b44b9958864d679bdb2c20,after,1,5,593,Bbq ribs mac and cheese plate with fried eggplant,E
8,62b44b9958864d679bdb2c20,after,2,1,171,Roasted Veal with celery & sweet potatoes,B
8,62b44b9958864d679bdb2c20,after,2,2,221,"Meatballs with brown rice, squash, zucchini & leeks",B
8,62b44b9958864d679bdb2c20,after,2,3,464,Crispy Beef over butter rice,D
8,62b44b9958864d679bdb2c20,after,2,4,402,Pork belly with garlic butter noodles and bell peppers,D
