model,k,weights,mean_MAE,mean_MSE,mean_RMSE
content_based,6.0,"(0.6, 0.3, 0.1)",1.0216088793556284,1.6364001835506456,1.2790461453939028
content_based,7.0,"(0.6, 0.3, 0.1)",1.0283383473906569,1.6329098586663284,1.277654231274224
content_based,8.0,"(0.6, 0.3, 0.1)",1.0290430572169398,1.6191130297683844,1.2722379690460939
content_based,9.0,"(0.6, 0.3, 0.1)",1.0300516166044258,1.6037521956414378,1.2662026838638867
content_based,10.0,"(0.6, 0.3, 0.1)",1.0300153207559493,1.5915010188007845,1.261355410155296
content_based,15.0,"(0.6, 0.3, 0.1)",1.0337853964800565,1.5716281805043768,1.253480158494682
content_based,20.0,"(0.6, 0.3, 0.1)",1.0470364864209565,1.588557868033779,1.260254956132617
content_based,25.0,"(0.6, 0.3, 0.1)",1.0585906642346743,1.6060935582346834,1.2672036026781677
content_based,30.0,"(0.6, 0.3, 0.1)",1.0654592949098796,1.6174881948566813,1.2716863248957286
content_based,36.0,"(0.6, 0.3, 0.1)",1.0663676437725131,1.6192690714412787,1.2723872695065117
content_based,1.0,"(0.6, 0.4, 0.0)",1.1470149473090805,2.6036849136908957,1.613274179204184
content_based,2.0,"(0.6, 0.4, 0.0)",1.0572737509185284,2.0094926007013325,1.4171540180597755
content_based,3.0,"(0.6, 0.4, 0.0)",1.0385124078846935,1.8113357432201513,1.3453324807156455
content_based,4.0,"(0.6, 0.4, 0.0)",1.0305188313417681,1.7221653568040078,1.311941830175968
content_based,5.0,"(0.6, 0.4, 0.0)",1.0285834837515062,1.679185726324252,1.2955204060327783
content_based,6.0,"(0.6, 0.4, 0.0)",1.0316277991793839,1.6519317750944769,1.2849804617265481
content_based,7.0,"(0.6, 0.4, 0.0)",1.032670103347232,1.6369986359404158,1.2792008600294484
content_based,8.0,"(0.6, 0.4, 0.0)",1.0322814090737675,1.6211223682636455,1.2730284602457007
content_based,9.0,"(0.6, 0.4, 0.0)",1.0313197184473475,1.6053503024456384,1.26681702722069
content_based,10.0,"(0.6, 0.4, 0.0)",1.0326266863867914,1.600578333026584,1.2649533879791952
content_based,15.0,"(0.6, 0.4, 0.0)",1.0456140486236918,1.6018964983507384,1.2655086189784135
content_based,20.0,"(0.6, 0.4, 0.0)",1.053194658041961,1.6035641598017207,1.266191883317134
content_based,25.0,"(0.6, 0.4, 0.0)",1.0643908073608204,1.6187928212730802,1.2722001557873632
content_based,30.0,"(0.6, 0.4, 0.0)",1.0706989029838843,1.6286596374728446,1.2760729077494666
content_based,36.0,"(0.6, 0.4, 0.0)",1.071714545763801,1.6310410253009906,1.2770087866854225
content_based,1.0,"(0.7, 0.0, 0.3)",1.133190421144361,2.581683911016181,1.6065581111259377
content_based,2.0,"(0.7, 0.0, 0.3)",1.0503046580901996,1.9626934320914948,1.4005787717919942
content_based,3.0,"(0.7, 0.0, 0.3)",1.0345666895757906,1.8207568803735437,1.3490291734581858
content_based,4.0,"(0.7, 0.0, 0.3)",1.0276319737288522,1.7549934388836708,1.3244794528004182
content_based,5.0,"(0.7, 0.0, 0.3)",1.0255944594558724,1.7288524922993596,1.3146163183480444
content_based,6.0,"(0.7, 0.0, 0.3)",1.0272815913467699,1.7165750540641536,1.3099111962901255
content_based,7.0,"(0.7, 0.0, 0.3)",1.0287481626713564,1.7077702152769167,1.3065129532731294
content_based,8.0,"(0.7, 0.0, 0.3)",1.0297028393672336,1.700140587507279,1.3035830799993344
content_based,9.0,"(0.7, 0.0, 0.3)",1.0284871283575048,1.6894028546825113,1.2994656052287865
content_based,10.0,"(0.7, 0.0, 0.3)",1.0282812596254558,1.6817559048636568,1.2965277415745509
content_based,15.0,"(0.7, 0.0, 0.3)",1.029039970611277,1.6589982314769247,1.2877468825336136
content_based,20.0,"(0.7, 0.0, 0.3)",1.0305291784014812,1.648853586350289,1.2838117356626895
content_based,25.0,"(0.7, 0.0, 0.3)",1.0320688631947132,1.644102071160321,1.2819679229760206
content_based,30.0,"(0.7, 0.0, 0.3)",1.0329100498894601,1.643318681368381,1.2816637780322568
content_based,36.0,"(0.7, 0.0, 0.3)",1.0329308105428154,1.6433307533592345,1.2816691060050638
content_based,1.0,"(0.7, 0.1, 0.2)",1.1343618713298773,2.5775831156284275,1.605119371130097
content_based,2.0,"(0.7, 0.1, 0.2)",1.049381175255791,1.96698374303508,1.4018902300990157
content_based,3.0,"(0.7, 0.1, 0.2)",1.0255374311095102,1.7911377506116313,1.3378515987481774
content_based,4.0,"(0.7, 0.1, 0.2)",1.0213626754100091,1.7238385923825408,1.3126031684964516
content_based,5.0,"(0.7, 0.1, 0.2)",1.0174688962252367,1.6864114896472913,1.298387239183186
content_based,6.0,"(0.7, 0.1, 0.2)",1.0206979573373833,1.6718127349870346,1.2927331830132274
content_based,7.0,"(0.7, 0.1, 0.2)",1.0237611211143398,1.6628263775143473,1.2892328266662196
content_based,8.0,"(0.7, 0.1, 0.2)",1.0242018595123459,1.6492267109448466,1.2839590519904287
content_based,9.0,"(0.7, 0.1, 0.2)",1.0224638524300134,1.6329094759711844,1.2775669942312882
content_based,10.0,"(0.7, 0.1, 0.2)",1.0222262901832035,1.6198590992479638,1.2724490674239906
content_based,15.0,"(0.7, 0.1, 0.2)",1.023954598153034,1.588818481594115,1.2602513147912393
content_based,20.0,"(0.7, 0.1, 0.2)",1.0306495151427824,1.5851023731540312,1.2588178721457506
content_based,25.0,"(0.7, 0.1, 0.2)",1.0384044229332248,1.5893851964536914,1.2605447965764602
content_based,30.0,"(0.7, 0.1, 0.2)",1.043473644644956,1.5948114226101164,1.262694902848779
content_based,36.0,"(0.7, 0.1, 0.2)",1.0441524936576556,1.595664102400247,1.2630324583387695
content_based,1.0,"(0.7, 0.2, 0.1)",1.12967387808922,2.564462493377681,1.6011946488211326
content_based,2.0,"(0.7, 0.2, 0.1)",1.0553764685566305,1.987450007166938,1.409098631067939
content_based,3.0,"(0.7, 0.2, 0.1)",1.0279274883064116,1.786228725120899,1.3360586427307521
content_based,4.0,"(0.7, 0.2, 0.1)",1.020749954358051,1.7121415853465982,1.308158578336049
content_based,5.0,"(0.7, 0.2, 0.1)",1.0188685100580956,1.6763964998248402,1.294549744987425
content_based,6.0,"(0.7, 0.2, 0.1)",1.0221933041344387,1.6574359169225672,1.2872107990007984
content_based,7.0,"(0.7, 0.2, 0.1)",1.0265860746351885,1.6492778152228695,1.2840071697110615
content_based,8.0,"(0.7, 0.2, 0.1)",1.0268317763461234,1.6348813513738247,1.2783829403421807
content_based,9.0,"(0.7, 0.2, 0.1)",1.0272627667138692,1.6181063137403235,1.2718093118410734
content_based,10.0,"(0.7, 0.2, 0.1)",1.0266901025387212,1.6045832689804034,1.266492670941323
content_based,15.0,"(0.7, 0.2, 0.1)",1.0280394690197525,1.574790016764974,1.254711615128302
content_based,20.0,"(0.7, 0.2, 0.1)",1.0384061995357237,1.5817217929474527,1.2575151231152355
content_based,25.0,"(0.7, 0.2, 0.1)",1.0483506786484091,1.592893361802395,1.2619646530528044
content_based,30.0,"(0.7, 0.2, 0.1)",1.0543526582041651,1.600971306926483,1.2651593153545513
content_based,36.0,"(0.7, 0.2, 0.1)",1.0551666388033258,1.602348237071983,1.265703832250134
content_based,1.0,"(0.7, 0.3, 0.0)",1.1470149473090805,2.6036849136908957,1.613274179204184
content_based,2.0,"(0.7, 0.3, 0.0)",1.0571557487843495,2.0124632336768253,1.4181947513503965
content_based,3.0,"(0.7, 0.3, 0.0)",1.038955225825513,1.8189250836768753,1.3481377898986164
content_based,4.0,"(0.7, 0.3, 0.0)",1.0306627552506096,1.7324163503975918,1.3158399974809032
content_based,5.0,"(0.7, 0.3, 0.0)",1.0278988090469963,1.6900522280712331,1.299687524938212
content_based,6.0,"(0.7, 0.3, 0.0)",1.0300084467285073,1.6626545533873955,1.2891143233007325
content_based,7.0,"(0.7, 0.3, 0.0)",1.0304897764484022,1.645856051841865,1.2826286091867236
content_based,8.0,"(0.7, 0.3, 0.0)",1.0297613032767168,1.6287711691868825,1.2759977940166696
content_based,9.0,"(0.7, 0.3, 0.0)",1.0283976903605871,1.6116444842880253,1.26926651269843
content_based,10.0,"(0.7, 0.3, 0.0)",1.029283602419416,1.6045621538263433,1.2664996940620772
content_based,15.0,"(0.7, 0.3, 0.0)",1.039553764492588,1.596085725927057,1.2631928014772051
content_based,20.0,"(0.7, 0.3, 0.0)",1.0460032934792454,1.5930651809382197,1.262023859310377
content_based,25.0,"(0.7, 0.3, 0.0)",1.0561820886484874,1.604192477996006,1.2664382091912025
content_based,30.0,"(0.7, 0.3, 0.0)",1.0620477841341054,1.6121862834866678,1.2695926441561327
content_based,36.0,"(0.7, 0.3, 0.0)",1.0630167762516192,1.6142457633322025,1.2704065998382972
content_based,1.0,"(0.8, 0.0, 0.2)",1.133190421144361,2.581683911016181,1.6065581111259377
content_based,2.0,"(0.8, 0.0, 0.2)",1.0506608575829839,1.9675384988133413,1.4023022974250985
content_based,3.0,"(0.8, 0.0, 0.2)",1.0363932116683894,1.8345571275270234,1.354117843061929
content_based,4.0,"(0.8, 0.0, 0.2)",1.0308460840305431,1.7779572598693067,1.3331056978213285
content_based,5.0,"(0.8, 0.0, 0.2)",1.0295727216945083,1.7590044277128403,1.3260217449928997
content_based,6.0,"(0.8, 0.0, 0.2)",1.031975977216821,1.751884543626899,1.32330208659068
content_based,7.0,"(0.8, 0.0, 0.2)",1.0339663783439785,1.7472286221282771,1.3215003708281423
content_based,8.0,"(0.8, 0.0, 0.2)",1.0351536044918253,1.7420555028784115,1.3195306183982545
content_based,9.0,"(0.8, 0.0, 0.2)",1.0342639341400073,1.7336090085299933,1.316333690920772
content_based,10.0,"(0.8, 0.0, 0.2)",1.0339192299747757,1.7269186098305354,1.313795400963482
content_based,15.0,"(0.8, 0.0, 0.2)",1.033543514644695,1.7055824971846618,1.305670194103495
content_based,20.0,"(0.8, 0.0, 0.2)",1.0338916248426344,1.6942838667735365,1.301345286987178
content_based,25.0,"(0.8, 0.0, 0.2)",1.0344617788805652,1.6877003700050746,1.2988213417319898
content_based,30.0,"(0.8, 0.0, 0.2)",1.0348136218100445,1.6861334388921858,1.29821945367297
content_based,36.0,"(0.8, 0.0, 0.2)",1.0348198857657531,1.6861195765779133,1.2982145882914498
content_based,1.0,"(0.8, 0.1, 0.1)",1.1192069546627532,2.532123244246365,1.5910753316568162
content_based,2.0,"(0.8, 0.1, 0.1)",1.0472551974401358,1.9715571035461008,1.4034658157457405
content_based,3.0,"(0.8, 0.1, 0.1)",1.029420392963786,1.8048209837749827,1.3429386413161386
content_based,4.0,"(0.8, 0.1, 0.1)",1.0244579607479707,1.7427102700509682,1.3197454555952544
content_based,5.0,"(0.8, 0.1, 0.1)",1.0225748712665759,1.7116443681385078,1.308059932244836
content_based,6.0,"(0.8, 0.1, 0.1)",1.025802638321341,1.6993144567761032,1.303321186287185
content_based,7.0,"(0.8, 0.1, 0.1)",1.028410622944764,1.6905166933912323,1.2999031521389475
content_based,8.0,"(0.8, 0.1, 0.1)",1.0286394627105084,1.6774905289893733,1.2948816958208431
content_based,9.0,"(0.8, 0.1, 0.1)",1.0281454946614068,1.66218567147163,1.2889639794576058
content_based,10.0,"(0.8, 0.1, 0.1)",1.0273805521616084,1.649003399081461,1.2838492661356713
content_based,15.0,"(0.8, 0.1, 0.1)",1.025434124352763,1.6094014442141138,1.268366489604483
content_based,20.0,"(0.8, 0.1, 0.1)",1.0304430427923665,1.6004118195978045,1.2648638632940146
content_based,25.0,"(0.8, 0.1, 0.1)",1.03665811722575,1.600236892636192,1.2648208416736344
content_based,30.0,"(0.8, 0.1, 0.1)",1.0407207023500094,1.6024271147877411,1.2656887085300386
content_based,36.0,"(0.8, 0.1, 0.1)",1.041335752992376,1.6030266088912846,1.265925440248623
content_based,1.0,"(0.8, 0.2, 0.0)",1.1470149473090805,2.6036849136908957,1.613274179204184
content_based,2.0,"(0.8, 0.2, 0.0)",1.0576268751799447,2.017439446307558,1.4199427751903975
content_based,3.0,"(0.8, 0.2, 0.0)",1.03988726286799,1.8311646541720652,1.3526571436667036
content_based,4.0,"(0.8, 0.2, 0.0)",1.0320264346509878,1.7502272328715378,1.3225873976187625
content_based,5.0,"(0.8, 0.2, 0.0)",1.0288588525347575,1.711313259096881,1.307818905038129
content_based,6.0,"(0.8, 0.2, 0.0)",1.030342349259901,1.6860456420907362,1.2981173982069218
content_based,7.0,"(0.8, 0.2, 0.0)",1.030446100500011,1.6686239059749457,1.2914352475812185
content_based,8.0,"(0.8, 0.2, 0.0)",1.0293514860265147,1.651153604447559,1.2846949534539658
content_based,9.0,"(0.8, 0.2, 0.0)",1.0274356898068067,1.6330991102188936,1.277645494616045
content_based,10.0,"(0.8, 0.2, 0.0)",1.027458812165643,1.6235420620485914,1.2739288870543264
content_based,15.0,"(0.8, 0.2, 0.0)",1.0334778404006255,1.6022522971989392,1.2655979315453638
content_based,20.0,"(0.8, 0.2, 0.0)",1.0378879631019586,1.5915051064000152,1.2613751379803329
content_based,25.0,"(0.8, 0.2, 0.0)",1.0460545493189053,1.5955355508622666,1.2629914993044618
content_based,30.0,"(0.8, 0.2, 0.0)",1.0509206365674435,1.600139212230363,1.264817942911839
content_based,36.0,"(0.8, 0.2, 0.0)",1.0517406961473124,1.6016598962350332,1.2654220782377652
content_based,1.0,"(0.9, 0.0, 0.1)",1.133190421144361,2.581683911016181,1.6065581111259377
content_based,2.0,"(0.9, 0.0, 0.1)",1.0509820160436285,1.9723255992532291,1.4040034167464999
content_based,3.0,"(0.9, 0.0, 0.1)",1.0380378099868313,1.8482443029677778,1.359147138395031
content_based,4.0,"(0.9, 0.0, 0.1)",1.0338019243212986,1.8012844652112725,1.3418127919622247
content_based,5.0,"(0.9, 0.0, 0.1)",1.0333662120248501,1.7903808924170341,1.3377883423040806
content_based,6.0,"(0.9, 0.0, 0.1)",1.0365099411683945,1.7896787552583469,1.337488227027712
content_based,7.0,"(0.9, 0.0, 0.1)",1.0391837432277038,1.7905704049908462,1.3377723132439026
content_based,8.0,"(0.9, 0.0, 0.1)",1.0406728209828962,1.7891447893515267,1.337224433437628
content_based,9.0,"(0.9, 0.0, 0.1)",1.0402481253001317,1.7842123489422157,1.3353855268426775
content_based,10.0,"(0.9, 0.0, 0.1)",1.0399860164356884,1.77983787765689,1.3337492625076315
content_based,15.0,"(0.9, 0.0, 0.1)",1.0395633883831625,1.7651048011319765,1.3282276319553186
content_based,20.0,"(0.9, 0.0, 0.1)",1.0395201196427162,1.7561928393967752,1.3248746897507648
content_based,25.0,"(0.9, 0.0, 0.1)",1.0395982733535238,1.7503110645733677,1.3226592829891355
content_based,30.0,"(0.9, 0.0, 0.1)",1.039685327980278,1.7487101466760993,1.3220550500116777
content_based,36.0,"(0.9, 0.0, 0.1)",1.0396879704244668,1.7486875174639611,1.3220467419660191
content_based,1.0,"(0.9, 0.1, 0.0)",1.1470149473090805,2.6036849136908957,1.613274179204184
content_based,2.0,"(0.9, 0.1, 0.0)",1.0582101440642355,2.025180758560789,1.4226632403155366
content_based,3.0,"(0.9, 0.1, 0.0)",1.0416253418973676,1.8506366320557734,1.359824343280368
content_based,4.0,"(0.9, 0.1, 0.0)",1.0347047112482617,1.780557210483705,1.3339999199370793
content_based,5.0,"(0.9, 0.1, 0.0)",1.0325925450863178,1.750682060802917,1.3227599438725126
content_based,6.0,"(0.9, 0.1, 0.0)",1.034715228056557,1.7327584331746066,1.3159418410688464
content_based,7.0,"(0.9, 0.1, 0.0)",1.034654605642962,1.7187011928957072,1.3106293486940688
content_based,8.0,"(0.9, 0.1, 0.0)",1.0331966730668927,1.7040859417478145,1.3050711143644094
content_based,9.0,"(0.9, 0.1, 0.0)",1.0312477852421724,1.687782981148476,1.2988061451457429
content_based,10.0,"(0.9, 0.1, 0.0)",1.0307240518941323,1.6772264279250415,1.294761503760288
content_based,15.0,"(0.9, 0.1, 0.0)",1.0315370862704274,1.6441116818970598,1.2819613620178203
content_based,20.0,"(0.9, 0.1, 0.0)",1.0321240216585998,1.6231791595283884,1.2738012510353223
content_based,25.0,"(0.9, 0.1, 0.0)",1.036395349755404,1.61596900834498,1.2709933139977942
content_based,30.0,"(0.9, 0.1, 0.0)",1.0390449471968748,1.614710777559646,1.2705078706604143
content_based,36.0,"(0.9, 0.1, 0.0)",1.0395694889067737,1.6153056434153925,1.2707447576543207
content_based,1.0,"(1.0, 0.0, 0.0)",1.1685808765332804,2.6943121613118963,1.6410635366959572
content_based,2.0,"(1.0, 0.0, 0.0)",1.0945301289074734,2.153385968068247,1.4669363653634577
content_based,3.0,"(1.0, 0.0, 0.0)",1.0675517433800212,1.9819792760213886,1.4074309566186272
content_based,4.0,"(1.0, 0.0, 0.0)",1.060171845175407,1.9163886475037057,1.3840256782672693
content_based,5.0,"(1.0, 0.0, 0.0)",1.0547484003454617,1.88162592146535,1.3714675353087038
content_based,6.0,"(1.0, 0.0, 0.0)",1.051873806369371,1.8709178076728528,1.3675127051325686
content_based,7.0,"(1.0, 0.0, 0.0)",1.0496942021958067,1.8606443501957421,1.3637879362066834
content_based,8.0,"(1.0, 0.0, 0.0)",1.0489322106079333,1.8584658340722622,1.3629908004991085
content_based,9.0,"(1.0, 0.0, 0.0)",1.0489322106079333,1.8584658340722622,1.3629908004991085
content_based,10.0,"(1.0, 0.0, 0.0)",1.0489322106079333,1.8584658340722622,1.3629908004991085
content_based,15.0,"(1.0, 0.0, 0.0)",1.0489322106079333,1.8584658340722622,1.3629908004991085
content_based,20.0,"(1.0, 0.0, 0.0)",1.0489322106079333,1.8584658340722622,1.3629908004991085
content_based,25.0,"(1.0, 0.0, 0.0)",1.0489322106079333,1.8584658340722622,1.3629908004991085
content_based,30.0,"(1.0, 0.0, 0.0)",1.0489322106079333,1.8584658340722622,1.3629908004991085
content_based,36.0,"(1.0, 0.0, 0.0)",1.0489322106079333,1.8584658340722622,1.3629908004991085
mean,,,1.1227655604835958,1.7679101563434991,1.3295306930225113
random,,,1.3943947599531619,3.359370364949258,1.832230618247761
mode,,,1.271154493559719,3.1402108948087433,1.7715216056326333
